run_id,task_id,fault_type,fault_class,hook_tool,k,k_bin,n_steps,rel_pos,format,arm,auditor_role,sample_id,is_control,is_development,pred_step,true_step,exact,within3,pred_cat,true_cat,false_alarm,pointer_ok,parse_ok,too_long,tokens_in,tokens_out,bytes_record,prompt_hash,render_hash,model_tag,model_digest,ollama_version,think,num_ctx,seconds
3hop1__131820_59747_60748|clean,3hop1__131820_59747_60748,clean,none,,,,14,,prov,lossless,second,0,1,0,12,,,,evidence,none,1,1,1,0,3028,174,8595,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,9f609cda9e1c1eb6cf9e6cebe2b83741e67c916ffbc8642b4eacecf00b9dddcf,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,10.16
3hop1__401538_132457_47686|clean,3hop1__401538_132457_47686,clean,none,,,,20,,log,lossless,second,0,1,0,18,,,,evidence,none,1,0,1,0,2922,217,8784,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,67828dcf47ee827951d8a5bda37bdd17fc68701f922091d9c4cb8acb629ea4e1,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,11.81
3hop1__401538_132457_47686|clean,3hop1__401538_132457_47686,clean,none,,,,20,,diff,lossless,second,0,1,0,18,,,,evidence,none,1,1,1,0,3825,173,11766,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,41508fd5adc2055922b959d13adb4637352d8e41a7055c40753fdc82a6d3c187,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,13.37
3hop1__401538_132457_47686|clean,3hop1__401538_132457_47686,clean,none,,,,20,,prov,lossless,second,0,1,0,,,,,none,none,0,0,1,0,3811,105,11510,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,f5432cede934b4aa0bc23468d9d4a656bc44ab25cdb030591e1234c81e886adb,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,11.6
4hop1__152562_5274_458768_33677|clean,4hop1__152562_5274_458768_33677,clean,none,,,,26,,log,lossless,second,0,1,0,12,,,,evidence,none,1,1,1,0,3852,199,12515,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,a7ea3abc74a1993adfecea7d551fd011fb119d4af261bbab056a5f3c32eb5a6b,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,13.69
4hop1__152562_5274_458768_33677|clean,4hop1__152562_5274_458768_33677,clean,none,,,,26,,diff,lossless,second,0,1,0,24,,,,evidence,none,1,1,1,0,5077,197,16610,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,8d3e472fa1d9ee136881d7c88c58132db21d5b7838883f4519d7888bd21e33f0,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,18.5
4hop1__152562_5274_458768_33677|clean,4hop1__152562_5274_458768_33677,clean,none,,,,26,,prov,lossless,second,0,1,0,,,,,,none,1,0,0,0,5065,1024,16298,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,c28af480843e9ccb25cbae0696cf3c50cb65b309b212f29615ecd8940a21bd7a,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,41.79
3hop1__695430_831637_91775|clean,3hop1__695430_831637_91775,clean,none,,,,26,,log,lossless,second,0,1,0,12,,,,evidence,none,1,1,1,0,3719,204,10484,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,72fad365c77a145b9a8573f5ee5fb4aa8161dc4e5a29872eb0f9c4944a992b7d,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,13.16
3hop1__695430_831637_91775|clean,3hop1__695430_831637_91775,clean,none,,,,26,,diff,lossless,second,0,1,0,18,,,,evidence,none,1,1,1,0,4781,160,13690,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,1ef69111b05f991a2a8594a4c1626a4b355ff99093efa33c86606891a550246c,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,16.2
3hop1__695430_831637_91775|clean,3hop1__695430_831637_91775,clean,none,,,,26,,prov,lossless,second,0,1,0,22,,,,tool,none,1,0,1,0,4928,201,14070,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,13c6265a4b0827381d2426c1a3d9c3fd1e87174db25f4bff5a52343bad4f471a,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,18.02
3hop1__226638_538202_84283|clean,3hop1__226638_538202_84283,clean,none,,,,26,,log,lossless,second,0,1,0,12,,,,evidence,none,1,1,1,0,3816,244,11791,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,867da64f40cfa3bb9e8ceac0dbd5cf877898cd771bcc394682ebc90064fbb7fc,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,14.5
3hop1__226638_538202_84283|clean,3hop1__226638_538202_84283,clean,none,,,,26,,diff,lossless,second,0,1,0,24,,,,evidence,none,1,1,1,0,4997,149,15590,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,8e1c4a2baf0f532f89cc618c0671af29c7c61ef1714e13b70bda29ed14ed0173,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,16.86
3hop1__226638_538202_84283|clean,3hop1__226638_538202_84283,clean,none,,,,26,,prov,lossless,second,0,1,0,,,,,none,none,0,0,1,0,4981,104,15321,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,c1147805facd55cad265532e08f67a14c0179723097e27b3d122b037c6a2461d,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,15.4
3hop2__326964_7721_7713|clean,3hop2__326964_7721_7713,clean,none,,,,20,,log,lossless,second,0,1,0,,,,,none,none,0,0,1,0,3358,804,10334,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,6851ae6a1b28e8c4c0537e44c588fc6b61b8da0855f44c2fdedc0b8c273abeb5,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,28.3
3hop2__326964_7721_7713|clean,3hop2__326964_7721_7713,clean,none,,,,20,,diff,lossless,second,0,1,0,,,,,none,none,0,0,1,0,4504,140,14186,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,207badce7a0f6611f6a20b23eabb5df6b3b34d541f5b36343707911bf2fd0dbe,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,14.61
3hop2__326964_7721_7713|clean,3hop2__326964_7721_7713,clean,none,,,,20,,prov,lossless,second,0,1,0,,,,,,none,1,0,0,0,4292,1024,13184,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,44e99e85b991f91cfd8e1eeb6db1cccd49a9d8c1686cfe4b314980caf27e1e56,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,37.83
3hop1__354480_834494_34099|clean,3hop1__354480_834494_34099,clean,none,,,,14,,log,lossless,second,0,1,0,8,,,,tool,none,1,0,1,0,2283,508,6597,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,23e557479aa1c884980e1c11e50dbcb17ce436619f12da0f6ff6b2b737b612f5,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,16.33
3hop1__354480_834494_34099|clean,3hop1__354480_834494_34099,clean,none,,,,14,,diff,lossless,second,0,1,0,,,,,none,none,0,0,1,0,2922,210,8727,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,83ae10178a2d8bfc40e2149b5f5afd0bf17a5df7afb41ac34474242d81e09e7f,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,11.09
3hop1__354480_834494_34099|clean,3hop1__354480_834494_34099,clean,none,,,,14,,prov,lossless,second,0,1,0,12,,,,evidence,none,1,1,1,0,2942,162,8645,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,7039aad9a7350f3d30ebce44f3dac71022525ba85cb444691d1c847419bdf558,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,10.05
3hop1__454441_55349_651302|corrupted_output|14,3hop1__454441_55349_651302,corrupted_output,tool,search,14,2,38,0.368,log,lossless,second,0,0,0,18,14,0,0,evidence,tool,,1,1,0,5560,192,18658,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,7e34407f9b6ca89afc62bf03d48687d88cdd3705f772aec36a149ca43701a2c5,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,19.22
3hop1__454441_55349_651302|corrupted_output|14,3hop1__454441_55349_651302,corrupted_output,tool,search,14,2,38,0.368,diff,lossless,second,0,0,0,26,14,0,0,evidence,tool,,1,1,0,7204,225,24047,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,f531473228daa2f7099ef71d1e2555b24c0f4a19c1531bed1518d5a9890b9436,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,27.6
3hop1__454441_55349_651302|corrupted_output|14,3hop1__454441_55349_651302,corrupted_output,tool,search,14,2,38,0.368,prov,lossless,second,0,0,0,24,14,0,0,state,tool,,1,1,0,7122,206,23437,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,86e379eb59d978b6508bcccc403b5fc39442095d29869ea75db54655067e36ca,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,26.71
3hop1__454441_55349_651302|dropped_note|6,3hop1__454441_55349_651302,dropped_note,state,write_note,6,0,20,0.3,log,lossless,second,0,0,0,6,6,1,1,state,state,,0,1,0,3024,125,9022,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,c8bcd4d37148ff3c279bbcd41a46b815d01aee42524126e658777db9c5cd6cb1,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.77
3hop1__454441_55349_651302|dropped_note|6,3hop1__454441_55349_651302,dropped_note,state,write_note,6,0,20,0.3,diff,lossless,second,0,0,0,18,6,0,0,evidence,state,,1,1,0,3944,160,12053,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,6f851d54f15e0600939c1d2c3512d6b239108312553bcb039b3dc20d794435fe,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,12.99
3hop1__454441_55349_651302|dropped_note|6,3hop1__454441_55349_651302,dropped_note,state,write_note,6,0,20,0.3,prov,lossless,second,0,0,0,14,6,0,0,tool,state,,0,1,0,3864,187,11543,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,79de8a5f779ab66b2467eee2b907dc8e36dabe058fd6621538a992489c309208,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,13.08
3hop1__454441_55349_651302|no_source|6,3hop1__454441_55349_651302,no_source,evidence,write_note,6,0,20,0.3,log,lossless,second,0,0,0,6,6,1,1,evidence,evidence,,1,1,0,3036,188,9107,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,061e26e7457a97ef575d3862b96a6047c333ed7f8add963efe859fc27b603dae,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,9.37
3hop1__454441_55349_651302|no_source|6,3hop1__454441_55349_651302,no_source,evidence,write_note,6,0,20,0.3,diff,lossless,second,0,0,0,18,6,0,0,evidence,evidence,,1,1,0,3977,284,12210,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,44ff66f08fc68104e93f44e828c8687c4c3dc03eb323b9596ef1d7306039a4e3,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,13.97
3hop1__454441_55349_651302|no_source|6,3hop1__454441_55349_651302,no_source,evidence,write_note,6,0,20,0.3,prov,lossless,second,0,0,0,18,6,0,0,evidence,evidence,,1,1,0,3900,285,11686,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,bc70e99fa387e403d7779e14e91f4d104bb9c31b5370b999b3a4f6ccd9e815c8,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,13.83
3hop1__454441_55349_651302|overwritten_note|18,3hop1__454441_55349_651302,overwritten_note,state,write_note,18,2,20,0.9,log,lossless,second,0,0,0,18,18,1,1,state,state,,1,1,0,3026,107,9057,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,2e988faae20ac3da4a391bb86e1da33572478fb1a51f05a818702cfffc0756df,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,5.05
3hop1__454441_55349_651302|overwritten_note|18,3hop1__454441_55349_651302,overwritten_note,state,write_note,18,2,20,0.9,diff,lossless,second,0,0,0,18,18,1,1,evidence,state,,1,1,0,3977,153,12170,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,fdad9202e4e16f085c9891fc7660795de8b65354c33e5577318b50666d03548f,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,7.89
3hop1__454441_55349_651302|overwritten_note|18,3hop1__454441_55349_651302,overwritten_note,state,write_note,18,2,20,0.9,prov,lossless,second,0,0,0,18,18,1,1,evidence,state,,1,1,0,3910,166,11701,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,5ca5bf34097bde9061742308c829dc1092e6889e1f991484b69bc6c90922cff7,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,7.99
3hop1__454441_55349_651302|wrong_argument|10,3hop1__454441_55349_651302,wrong_argument,tool,read,10,1,20,0.5,log,lossless,second,0,0,0,12,10,0,1,evidence,tool,,1,1,0,3052,229,9211,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,e90ab207b478a27fdba1ef0fc34ccc302b8c8096c16c1995c21628b6bb1b9941,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.95
3hop1__454441_55349_651302|wrong_argument|10,3hop1__454441_55349_651302,wrong_argument,tool,read,10,1,20,0.5,diff,lossless,second,0,0,0,,10,0,0,,tool,,0,0,0,3983,1024,12296,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,c210c5119e1757a9761f04a17e897013396799a0405b06cf69c92cc2d19b8fbc,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,32.92
3hop1__454441_55349_651302|wrong_argument|10,3hop1__454441_55349_651302,wrong_argument,tool,read,10,1,20,0.5,prov,lossless,second,0,0,0,18,10,0,0,evidence,tool,,1,1,0,3957,160,11939,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,1583efaea299582eb492b91a28e32353d03a23b4bd55f972582e2581310b2c06,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.99
3hop1__454441_55349_651302|wrong_source|18,3hop1__454441_55349_651302,wrong_source,evidence,write_note,18,2,20,0.9,log,lossless,second,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,3033,179,9057,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,01d94632d7f1044a97a71042d3f0842dbe45ebac64c4eeb5c7479082be9ab000,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,7.63
3hop1__454441_55349_651302|wrong_source|18,3hop1__454441_55349_651302,wrong_source,evidence,write_note,18,2,20,0.9,diff,lossless,second,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,3982,170,12170,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,c3133f657e997c4b572c33b94d6a5dc365355d1dff01e4f073c58b683ffcaa27,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,9.41
3hop1__454441_55349_651302|wrong_source|18,3hop1__454441_55349_651302,wrong_source,evidence,write_note,18,2,20,0.9,prov,lossless,second,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,3932,151,11742,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,cf05c6abd7a445972815119224d2c0eb73e252af7d65b2ce5c64d62c2ac1bda3,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.72
3hop1__836699_15840_36014|corrupted_output|4,3hop1__836699_15840_36014,corrupted_output,tool,read,4,0,14,0.286,log,lossless,second,0,0,0,6,4,0,1,evidence,tool,,1,1,0,2315,147,6906,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,7d9c87c02b961bdfd9a9613960d93dd7ae0169a90a13646845110d63c5b74c16,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,7.27
3hop1__836699_15840_36014|corrupted_output|4,3hop1__836699_15840_36014,corrupted_output,tool,read,4,0,14,0.286,diff,lossless,second,0,0,0,6,4,0,1,evidence,tool,,1,1,0,3060,138,9622,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,a7749b089445a990fc4e9e60264cf4e2b528190519c108a2bd70551d59801a1c,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,9.11
3hop1__836699_15840_36014|corrupted_output|4,3hop1__836699_15840_36014,corrupted_output,tool,read,4,0,14,0.286,prov,lossless,second,0,0,0,6,4,0,1,evidence,tool,,1,1,0,2962,172,8928,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,3e2b8efc65eedf367250f5cc96153cf2bbb8f4d627b41b26e7b3ae12ba79532d,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,9.73
3hop1__836699_15840_36014|dropped_note|12,3hop1__836699_15840_36014,dropped_note,state,write_note,12,2,14,0.857,log,lossless,second,0,0,0,12,12,1,1,evidence,state,,1,1,0,2206,211,6541,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,9da7a20a0effa2d5983058d646c63b6a74e7ce1b6224b10beb15f2b7f328b3e9,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,7.7
3hop1__836699_15840_36014|dropped_note|12,3hop1__836699_15840_36014,dropped_note,state,write_note,12,2,14,0.857,diff,lossless,second,0,0,0,,12,0,0,none,state,,0,1,0,2843,146,8842,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,fc849c60ae565e7e3da1f8c45cb3602cc40ceb1e1e3ac0edf0d7a5e639925f27,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,7.47
3hop1__836699_15840_36014|dropped_note|12,3hop1__836699_15840_36014,dropped_note,state,write_note,12,2,14,0.857,prov,lossless,second,0,0,0,,12,0,0,none,state,,0,1,0,2758,121,8260,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,01a0327a196c24642448e7d7d7b984178ae92a01c0f62dd8005fb08afd8e62cd,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,6.43
3hop1__836699_15840_36014|no_source|12,3hop1__836699_15840_36014,no_source,evidence,write_note,12,2,14,0.857,log,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,2210,179,6574,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,f8a195756820bd17fcfc9b25fc5902945e2265aed7033f9a1d990bd34e732f98,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,4.86
3hop1__836699_15840_36014|no_source|12,3hop1__836699_15840_36014,no_source,evidence,write_note,12,2,14,0.857,diff,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,2879,157,9005,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,7fda34cfa0a5743379920df765bbd3318e105e156de38b097ec54b02afe7a857,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,4.76
3hop1__836699_15840_36014|no_source|12,3hop1__836699_15840_36014,no_source,evidence,write_note,12,2,14,0.857,prov,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,2831,190,8530,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,20c1ed663a83cb8776c852c4db8947b86abb49a75cc39555f0fe415a64712c5f,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,5.69
3hop1__836699_15840_36014|overwritten_note|12,3hop1__836699_15840_36014,overwritten_note,state,write_note,12,1,14,0.857,log,lossless,second,0,0,0,12,12,1,1,state,state,,1,1,0,2219,260,6593,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,0a61a58b7bc6ddfec7033a15e038bee79386607513257412e47a0100fd73e028,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,6.9
3hop1__836699_15840_36014|overwritten_note|12,3hop1__836699_15840_36014,overwritten_note,state,write_note,12,1,14,0.857,diff,lossless,second,0,0,0,12,12,1,1,state,state,,1,1,0,2898,149,9034,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,d252d432fd99391dd0d850ccb213424509988b263595fe6cea100c247471c74e,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,4.66
3hop1__836699_15840_36014|overwritten_note|12,3hop1__836699_15840_36014,overwritten_note,state,write_note,12,1,14,0.857,prov,lossless,second,0,0,0,12,12,1,1,state,state,,1,1,0,2849,139,8577,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,45263485ce2b79642ba4fa889f274c732801abd3f9161e6de0ae5e91f832fbd4,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,4.44
3hop1__836699_15840_36014|wrong_argument|8,3hop1__836699_15840_36014,wrong_argument,tool,search,8,1,18,0.444,log,lossless,second,0,0,0,18,8,0,0,tool,tool,,1,1,0,2785,414,8814,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,d43ae6b3c25895acc8b672e9c2157aa654e938e8f0eb9a3caadec3500d1ac80e,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,14.05
3hop1__836699_15840_36014|wrong_argument|8,3hop1__836699_15840_36014,wrong_argument,tool,search,8,1,18,0.444,diff,lossless,second,0,0,0,,8,0,0,none,tool,,0,1,0,3551,145,11493,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,4015e6956dcd886ded97089c05652349d95cc4ef864ec8b13d014878143110c5,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.65
3hop1__836699_15840_36014|wrong_argument|8,3hop1__836699_15840_36014,wrong_argument,tool,search,8,1,18,0.444,prov,lossless,second,0,0,0,8,8,1,1,tool,tool,,0,1,0,3538,185,11190,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,27f00e3006ec540aa6ac7ea5380f925b17211c88e02c2920f4c6a9d8fa5b6b88,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,9.58
3hop1__836699_15840_36014|wrong_source|12,3hop1__836699_15840_36014,wrong_source,evidence,write_note,12,1,14,0.857,log,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,2225,160,6594,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,f331d4d40c15d88869075a9b16c0e7b84ddb1cd2c02c3906021480efa6550266,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,5.8
3hop1__836699_15840_36014|wrong_source|12,3hop1__836699_15840_36014,wrong_source,evidence,write_note,12,1,14,0.857,diff,lossless,second,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,2901,144,9035,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,00100ab872cb0e4b06ea783b4db277cbee3b151becf40491929e2389e68a43fe,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,6.74
